ID_Estudiante,Carrera,Periodo,Nivel,SituacionMatricula,Asignatura,MatriculaAsignaturaNumero,TotalPorcentajeAsistencia,PrimerParcial,SegundoParcial,EvaluacionSupletorio,PromedioFinalNumero,SituacionFinal,TotalAsignaturas,TotalTutoria
26772964,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,SEGUNDO SEMESTRE,LEGALIZADA,PROBABILIDAD Y ESTADÍSTICA,1,0.0,0.0,0.0,0.0,0.0,,41,
26772964,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,SEGUNDO SEMESTRE,LEGALIZADA,PROGRAMACIÓN 2,1,0.0,9.4,0.0,0.0,0.0,,41,
20844701,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,PRIMER SEMESTRE,LEGALIZADA,ÁLGEBRA LINEAL,1,100.0,8.5,9.11,0.0,8.8,APROBADO,41,
20844701,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,PRIMER SEMESTRE,LEGALIZADA,CÁLCULO EN UNA VARIABLE,1,94.0,7.48,5.15,4.0,5.15,REPROBADO,41,
20844701,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,PRIMER SEMESTRE,LEGALIZADA,COMUNICACIÓN EFECTIVA,1,88.0,7.66,8.56,0.0,8.11,APROBADO,41,
20844701,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,PRIMER SEMESTRE,LEGALIZADA,FUNDAMENTOS DE METODOLOGÍA DE LA INVESTIGACIÓN,1,75.0,8.35,7.93,0.0,8.14,APROBADO,41,
20844701,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,PRIMER SEMESTRE,LEGALIZADA,PROGRAMACIÓN 1,1,93.0,8.79,7.54,0.0,8.16,APROBADO,41,
20844701,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,PRIMER SEMESTRE,LEGALIZADA,CÁLCULO EN UNA VARIABLE,2,81.0,7.61,6.96,0.0,7.28,APROBADO,41,
20844701,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,ESTRUCTURA DE DATOS,1,100.0,8.18,9.05,0.0,8.61,APROBADO,41,
20844701,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,FUNDAMENTOS DE CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,100.0,9.08,7.87,0.0,8.47,APROBADO,41,
20844701,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,HABILIDADES PARA LA VIDA,1,92.0,9.29,7.96,0.0,8.62,APROBADO,41,
20844701,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,PROBABILIDAD Y ESTADÍSTICA,1,88.0,8.66,9.16,0.0,8.91,APROBADO,41,
20844701,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,PROGRAMACIÓN 2,1,100.0,9.09,9.91,0.0,9.5,APROBADO,41,
20844701,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,TERCER SEMESTRE,LEGALIZADA,CÁLCULO EN VARIAS VARIABLES,1,0.0,0.0,0.0,0.0,0.0,,41,
20844701,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,TERCER SEMESTRE,LEGALIZADA,CULTURA DIGITAL Y SOCIEDAD,1,0.0,0.0,0.0,0.0,0.0,,41,
20844701,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,TERCER SEMESTRE,LEGALIZADA,DISEÑO EXPERIMENTAL,1,0.0,9.4,0.0,0.0,0.0,,41,
20844701,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,TERCER SEMESTRE,LEGALIZADA,FUNDAMENTOS DE BASE DE DATOS,1,0.0,0.0,0.0,0.0,0.0,,41,
20844701,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,TERCER SEMESTRE,LEGALIZADA,MODELAMIENTO,1,0.0,0.0,0.0,0.0,0.0,,41,
33070929,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,PRIMER SEMESTRE,LEGALIZADA,ÁLGEBRA LINEAL,1,62.0,8.06,7.79,0.0,7.92,APROBADO,41,
33070929,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,PRIMER SEMESTRE,LEGALIZADA,CÁLCULO EN UNA VARIABLE,1,86.0,8.54,8.5,0.0,8.52,APROBADO,41,
33070929,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,PRIMER SEMESTRE,LEGALIZADA,COMUNICACIÓN EFECTIVA,1,36.0,9.03,8.52,0.0,8.77,REPROBADO,41,
33070929,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,PRIMER SEMESTRE,LEGALIZADA,FUNDAMENTOS DE METODOLOGÍA DE LA INVESTIGACIÓN,1,79.0,8.96,7.88,0.0,8.42,APROBADO,41,
33070929,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,PRIMER SEMESTRE,LEGALIZADA,PROGRAMACIÓN 1,1,69.0,7.19,7.66,0.0,7.42,APROBADO,41,
33070929,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,PRIMER SEMESTRE,LEGALIZADA,COMUNICACIÓN EFECTIVA,2,93.0,7.93,8.1,0.0,8.01,APROBADO,41,
33070929,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,ESTRUCTURA DE DATOS,1,100.0,9.41,9.49,0.0,9.45,APROBADO,41,
33070929,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,FUNDAMENTOS DE CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,79.0,9.46,8.57,0.0,9.01,APROBADO,41,
33070929,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,HABILIDADES PARA LA VIDA,1,86.0,8.81,8.28,0.0,8.54,APROBADO,41,
33070929,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,PROBABILIDAD Y ESTADÍSTICA,1,94.0,8.32,9.64,0.0,8.98,APROBADO,41,
33070929,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,PROGRAMACIÓN 2,1,100.0,7.45,8.85,0.0,8.15,APROBADO,41,
33070929,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,TERCER SEMESTRE,LEGALIZADA,CÁLCULO EN VARIAS VARIABLES,1,0.0,0.0,0.0,0.0,0.0,,41,
33070929,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,TERCER SEMESTRE,LEGALIZADA,CULTURA DIGITAL Y SOCIEDAD,1,0.0,0.0,0.0,0.0,0.0,,41,
33070929,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,TERCER SEMESTRE,LEGALIZADA,DISEÑO EXPERIMENTAL,1,0.0,8.9,0.0,0.0,0.0,,41,
33070929,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,TERCER SEMESTRE,LEGALIZADA,FUNDAMENTOS DE BASE DE DATOS,1,0.0,0.0,0.0,0.0,0.0,,41,
33070929,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,TERCER SEMESTRE,LEGALIZADA,MODELAMIENTO,1,0.0,0.0,0.0,0.0,0.0,,41,
60860440,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,PRIMER SEMESTRE,LEGALIZADA,ÁLGEBRA LINEAL,1,88.0,5.86,8.83,0.0,7.34,APROBADO,41,
60860440,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,PRIMER SEMESTRE,LEGALIZADA,CÁLCULO EN UNA VARIABLE,1,71.0,6.25,6.52,3.5,4.94,REPROBADO,41,
60860440,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,PRIMER SEMESTRE,LEGALIZADA,COMUNICACIÓN EFECTIVA,1,0.0,0.0,0.0,0.0,0.0,EXONERADA,41,
60860440,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,PRIMER SEMESTRE,LEGALIZADA,FUNDAMENTOS DE METODOLOGÍA DE LA INVESTIGACIÓN,1,92.0,8.26,8.24,0.0,8.25,APROBADO,41,
60860440,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,PRIMER SEMESTRE,LEGALIZADA,PROGRAMACIÓN 1,1,81.0,6.02,8.2,0.0,7.11,APROBADO,41,
60860440,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,PRIMER SEMESTRE,LEGALIZADA,CÁLCULO EN UNA VARIABLE,2,87.0,7.23,8.12,0.0,7.67,APROBADO,41,
60860440,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,SEGUNDO SEMESTRE,LEGALIZADA,ESTRUCTURA DE DATOS,1,0.0,7.76,0.0,0.0,0.0,,41,
60860440,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,SEGUNDO SEMESTRE,LEGALIZADA,FUNDAMENTOS DE CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,0.0,0.0,0.0,0.0,0.0,,41,
60860440,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,SEGUNDO SEMESTRE,LEGALIZADA,HABILIDADES PARA LA VIDA,1,0.0,0.0,0.0,0.0,0.0,,41,
60860440,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,SEGUNDO SEMESTRE,LEGALIZADA,PROBABILIDAD Y ESTADÍSTICA,1,0.0,0.0,0.0,0.0,0.0,,41,
60860440,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,SEGUNDO SEMESTRE,LEGALIZADA,PROGRAMACIÓN 2,1,0.0,8.41,0.0,0.0,0.0,,41,
33726289,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,ESTRUCTURA DE DATOS,1,100.0,9.17,9.51,0.0,9.34,APROBADO,41,
33726289,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,FUNDAMENTOS DE CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,100.0,9.5,9.6,0.0,9.55,APROBADO,41,
33726289,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,HABILIDADES PARA LA VIDA,1,100.0,9.94,9.88,0.0,9.91,APROBADO,41,
33726289,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,PROBABILIDAD Y ESTADÍSTICA,1,93.0,8.7,8.72,0.0,8.71,APROBADO,41,
33726289,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,PROGRAMACIÓN 2,1,100.0,9.66,10.0,0.0,9.83,APROBADO,41,
33726289,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,ÁLGEBRA LINEAL,1,100.0,9.14,9.59,0.0,9.36,APROBADO,41,
33726289,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,CÁLCULO EN UNA VARIABLE,1,93.0,8.56,8.25,0.0,8.4,APROBADO,41,2.0
33726289,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,COMUNICACIÓN EFECTIVA,1,98.0,9.42,9.95,0.0,9.68,APROBADO,41,
33726289,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,FUNDAMENTOS DE METODOLOGÍA DE LA INVESTIGACIÓN,1,100.0,9.51,9.03,0.0,9.27,APROBADO,41,
33726289,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,PROGRAMACIÓN 1,1,96.0,8.87,9.76,0.0,9.31,APROBADO,41,
33726289,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,CÁLCULO EN VARIAS VARIABLES,1,88.0,8.12,7.85,0.0,7.98,APROBADO,41,
33726289,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,CULTURA DIGITAL Y SOCIEDAD,1,100.0,9.47,9.8,0.0,9.63,APROBADO,41,
33726289,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,DISEÑO EXPERIMENTAL,1,88.0,9.33,8.87,0.0,9.1,APROBADO,41,
33726289,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,FUNDAMENTOS DE BASE DE DATOS,1,100.0,9.14,8.38,0.0,8.76,APROBADO,41,
33726289,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,MODELAMIENTO,1,100.0,8.9,7.82,0.0,8.36,APROBADO,41,
33726289,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,ADMINISTRACIÓN DE BASES DE DATOS,1,100.0,7.38,9.0,0.0,8.19,APROBADO,41,
33726289,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,MACHINE LEARNING 1,1,100.0,9.04,9.53,0.0,9.28,APROBADO,41,
33726289,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,METAHEURÍSTICAS,1,100.0,9.43,9.21,0.0,9.32,APROBADO,41,
33726289,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,METODOLOGÍAS DE ANALÍTICA DE DATOS,1,100.0,9.58,9.23,0.0,9.4,APROBADO,41,
33726289,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,MÉTODOS NUMÉRICOS Y PROBLEMAS COMPLEJOS,1,87.0,9.84,8.99,0.0,9.41,APROBADO,41,
33726289,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,QUINTO SEMESTRE,LEGALIZADA,ALMACÉN DE DATOS,1,0.0,0.0,0.0,0.0,0.0,,41,
33726289,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,QUINTO SEMESTRE,LEGALIZADA,COMPUTACIÓN EN LA NUBE,1,0.0,9.91,0.0,0.0,0.0,,41,
33726289,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,QUINTO SEMESTRE,LEGALIZADA,INGENIERÍA DE SOFTWARE,1,0.0,8.34,0.0,0.0,0.0,,41,
33726289,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,QUINTO SEMESTRE,LEGALIZADA,MACHINE LEARNING 2,1,0.0,0.0,0.0,0.0,0.0,,41,
33726289,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,QUINTO SEMESTRE,LEGALIZADA,REDACCIÓN CIENTÍFICA,1,0.0,0.0,0.0,0.0,0.0,,41,
83083784,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,ESTRUCTURA DE DATOS,1,100.0,9.76,9.56,0.0,9.66,APROBADO,41,
83083784,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,FUNDAMENTOS DE CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,100.0,9.75,9.5,0.0,9.62,APROBADO,41,
83083784,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,HABILIDADES PARA LA VIDA,1,100.0,9.43,9.83,0.0,9.63,APROBADO,41,
83083784,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,PROBABILIDAD Y ESTADÍSTICA,1,94.0,7.78,8.4,0.0,8.09,APROBADO,41,
83083784,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,PROGRAMACIÓN 2,1,100.0,9.66,9.64,0.0,9.65,APROBADO,41,
83083784,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,ÁLGEBRA LINEAL,1,94.0,8.55,9.46,0.0,9.0,APROBADO,41,
83083784,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,CÁLCULO EN UNA VARIABLE,1,97.0,8.51,7.79,0.0,8.15,APROBADO,41,2.0
83083784,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,COMUNICACIÓN EFECTIVA,1,96.0,9.51,9.85,0.0,9.68,APROBADO,41,
83083784,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,FUNDAMENTOS DE METODOLOGÍA DE LA INVESTIGACIÓN,1,100.0,9.46,8.98,0.0,9.22,APROBADO,41,
83083784,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,PROGRAMACIÓN 1,1,100.0,9.43,9.2,0.0,9.31,APROBADO,41,5.0
83083784,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,CÁLCULO EN VARIAS VARIABLES,1,100.0,8.5,7.73,0.0,8.11,APROBADO,41,
83083784,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,CULTURA DIGITAL Y SOCIEDAD,1,100.0,9.88,9.75,0.0,9.81,APROBADO,41,
83083784,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,DISEÑO EXPERIMENTAL,1,100.0,8.57,8.44,0.0,8.5,APROBADO,41,
83083784,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,FUNDAMENTOS DE BASE DE DATOS,1,100.0,9.95,9.88,0.0,9.91,APROBADO,41,
83083784,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,MODELAMIENTO,1,100.0,9.16,8.33,0.0,8.74,APROBADO,41,
83083784,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,ADMINISTRACIÓN DE BASES DE DATOS,1,100.0,9.93,9.75,0.0,9.84,APROBADO,41,
83083784,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,MACHINE LEARNING 1,1,100.0,9.91,10.0,0.0,9.95,APROBADO,41,
83083784,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,METAHEURÍSTICAS,1,100.0,9.5,9.54,0.0,9.52,APROBADO,41,
83083784,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,METODOLOGÍAS DE ANALÍTICA DE DATOS,1,100.0,9.7,9.33,0.0,9.51,APROBADO,41,
83083784,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,MÉTODOS NUMÉRICOS Y PROBLEMAS COMPLEJOS,1,100.0,9.93,9.83,0.0,9.88,APROBADO,41,
83083784,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,QUINTO SEMESTRE,LEGALIZADA,ALMACÉN DE DATOS,1,0.0,0.0,0.0,0.0,0.0,,41,
83083784,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,QUINTO SEMESTRE,LEGALIZADA,COMPUTACIÓN EN LA NUBE,1,0.0,9.92,0.0,0.0,0.0,,41,
83083784,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,QUINTO SEMESTRE,LEGALIZADA,INGENIERÍA DE SOFTWARE,1,0.0,9.68,0.0,0.0,0.0,,41,
83083784,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,QUINTO SEMESTRE,LEGALIZADA,MACHINE LEARNING 2,1,0.0,0.0,0.0,0.0,0.0,,41,
83083784,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,QUINTO SEMESTRE,LEGALIZADA,REDACCIÓN CIENTÍFICA,1,0.0,0.0,0.0,0.0,0.0,,41,
85696220,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,ESTRUCTURA DE DATOS,1,100.0,9.43,9.66,0.0,9.54,APROBADO,41,
85696220,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,FUNDAMENTOS DE CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,100.0,9.65,9.35,0.0,9.5,APROBADO,41,
85696220,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,HABILIDADES PARA LA VIDA,1,100.0,9.69,9.34,0.0,9.51,APROBADO,41,
85696220,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,PROBABILIDAD Y ESTADÍSTICA,1,86.0,8.72,9.11,0.0,8.91,APROBADO,41,
85696220,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,PROGRAMACIÓN 2,1,100.0,9.68,8.87,0.0,9.27,APROBADO,41,
85696220,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,ÁLGEBRA LINEAL,1,100.0,8.68,10.0,0.0,9.34,APROBADO,41,
85696220,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,CÁLCULO EN UNA VARIABLE,1,90.0,9.12,9.81,0.0,9.46,APROBADO,41,1.0
85696220,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,COMUNICACIÓN EFECTIVA,1,82.0,8.77,9.11,0.0,8.94,APROBADO,41,
85696220,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,FUNDAMENTOS DE METODOLOGÍA DE LA INVESTIGACIÓN,1,91.0,8.67,8.39,0.0,8.53,APROBADO,41,15.0
85696220,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,PROGRAMACIÓN 1,1,84.0,8.67,8.57,0.0,8.62,APROBADO,41,
85696220,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,CÁLCULO EN VARIAS VARIABLES,1,100.0,8.6,8.33,0.0,8.46,APROBADO,41,
85696220,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,CULTURA DIGITAL Y SOCIEDAD,1,100.0,9.71,10.0,0.0,9.85,APROBADO,41,
85696220,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,DISEÑO EXPERIMENTAL,1,100.0,9.57,8.86,0.0,9.21,APROBADO,41,
85696220,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,FUNDAMENTOS DE BASE DE DATOS,1,100.0,8.78,8.96,0.0,8.87,APROBADO,41,
85696220,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,MODELAMIENTO,1,100.0,9.24,8.79,0.0,9.01,APROBADO,41,
85696220,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,ADMINISTRACIÓN DE BASES DE DATOS,1,100.0,9.25,10.0,0.0,9.62,APROBADO,41,
85696220,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,MACHINE LEARNING 1,1,100.0,9.79,9.98,0.0,9.88,APROBADO,41,
85696220,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,METAHEURÍSTICAS,1,100.0,9.43,9.53,0.0,9.48,APROBADO,41,
85696220,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,METODOLOGÍAS DE ANALÍTICA DE DATOS,1,100.0,9.56,9.23,0.0,9.39,APROBADO,41,
